"","Orthology","Reaction","Reaction_decode","Pathway","Pathway_decode","Module","Module_decode","KEGG.mergedColors","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green","KEGG.yellow.p","KEGG.black.p","KEGG.brown.p","KEGG.purple.p","KEGG.red.p","KEGG.turquoise.p","KEGG.magenta.p","KEGG.blue.p","KEGG.green.p"
"K09806","K09806; uncharacterized protein","","","","","","","turquoise",-0.017667501886244,-0.0553149480405025,-0.0111931689944776,-0.00722973044997714,0.325657350712607,0.973840837238916,0.0251768531466683,0.0303483000235443,0.00900659648818105,0.699724796181143,0.226897660902122,0.806965907880723,0.87459940739532,2.69308285274843e-13,4.06578830392702e-309,0.58254587913394,0.507572535597576,0.844134344472757
"K14064","uspC; universal stress protein C","","","","","","","turquoise",-0.0317135532036617,-0.0636618506390212,-0.00464576762883689,-0.00443419119604834,0.298288723797201,0.973826158478608,0.0343370323066298,0.0492322792494154,0.0208327664922653,0.488657459416354,0.164201579500326,0.919223030677625,0.922890044594815,2.67192825057996e-11,4.63966242899111e-309,0.453399098080102,0.282223433291581,0.649249212088039
"K07479","yrdD; putative DNA topoisomerase","","","","","","","turquoise",-0.0192377700232834,-0.0473325382710181,-0.00502495011687155,0.0116638092780889,0.309558374807227,0.973825073654243,0.0243731741612484,0.035837325572261,0.0234593583476,0.674501557043544,0.301231503881525,0.912655425227198,0.799019217978903,4.26187275274471e-12,4.68514337518627e-309,0.594644068239655,0.433897118038251,0.608537532225628
"K10820","ytfR; galactofuranose transport system ATP-binding protein [EC:7.5.2.9]","","","map02010","ABC transporters","","","turquoise",-0.035792048921367,-0.0557553240024963,-0.00447172119974236,-0.00675801876561213,0.344095625112537,0.973790492380554,0.0168447630022087,0.0375378306180716,0.0100582043554558,0.434478495010982,0.223214761614235,0.922239458216343,0.882720248536483,9.25394954994822e-15,6.39260659634023e-309,0.713075685354017,0.412388319028568,0.82620999096441
"K08160","mdfA, cmr; MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein","","","","","","","turquoise",-0.0366046266060433,-0.0560946505373827,-0.002828868435337,-0.00963737472010936,0.337920130421785,0.973772400610918,0.0132251314039182,0.0407506666897603,0.0102991845661453,0.424112931833339,0.220406174759821,0.950760989891328,0.833372630950368,2.93491376075415e-14,7.51986592081505e-309,0.772809040293242,0.373513488879247,0.822114880994476
"K00121","frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]","R08310","4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one + NAD+ <=> 5-Phenyl-1,3-oxazinane-2,4-dione + NADH + H+","map05204","Chemical carcinogenesis","","","turquoise",-0.0173538988489667,-0.0693737850475128,-0.0194189263303564,0.00391876041327037,0.325855205342317,0.973742968233959,0.0255204274680969,0.0424632542880816,0.0657645871687093,0.704803110087212,0.129473953280498,0.671614307948619,0.931830107058029,2.60051035321798e-13,9.79149768745561e-309,0.577409061193256,0.353748029557818,0.150682821520497
"K15549","mdtN; membrane fusion protein, multidrug efflux system","","","","","","","turquoise",-0.0254673096180584,-0.0598085052835783,-0.0115063612635823,-0.0143679467831782,0.327319176461587,0.973728239471094,0.0263726208141277,0.0395590921986946,0.0101246246221486,0.578201840971195,0.191306796505386,0.801675438805859,0.75378500893426,2.00590905563134e-13,1.11729725001635e-308,0.564760454819339,0.387659804335677,0.825080799093785
"K03981","dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]","","","","","","","turquoise",-0.0351439822439927,-0.0639246901078906,-0.00493835711687846,0.012512126553083,0.312548635129604,0.97361881574828,0.0359224307786337,0.0510824790761471,0.0266468914114189,0.442849043118432,0.162463580158071,0.914154746107191,0.78474830847039,2.58383682875692e-12,2.97162178320801e-308,0.432805534593255,0.264506815496914,0.560718065904767
"K03597","rseA; sigma-E factor negative regulatory protein RseA","","","","","","","turquoise",-0.0253515257178826,-0.056549176615129,-0.00715144025497668,-0.00938980860692368,0.322077708636045,0.973565841676952,0.0210122957774509,0.0456928949664717,0.00662471101149674,0.57993167276994,0.216683807268687,0.875946339670729,0.83759276667699,5.04873803834025e-13,4.76450695325051e-308,0.646431186744955,0.318305403633983,0.885017500033987
"K03788","aphA; acid phosphatase (class B) [EC:3.1.3.2]","R00548","FMN + H2O <=> Riboflavin + Orthophosphate","map01100","Metabolic pathways","","","turquoise",-0.00850917362702673,-0.0557965704170461,-0.0162978738930851,-0.0166102809937564,0.294534216601015,0.9735065448859,0.0355129414751557,0.0353011005100654,0.018752475671837,0.85264148776304,0.222872010964668,0.721999289452005,0.71689702575155,4.83992613781554e-11,8.07271581212146e-308,0.438072277749445,0.440811276988253,0.682259601525348
"K07236","tusC, dsrF; tRNA 2-thiouridine synthesizing protein C","","","map04122","Sulfur relay system","","","turquoise",-0.0450876658331857,-0.0551168586933466,0.0106275572857703,-0.00680830802893776,0.343157398780251,0.973498574274082,0.0393027590477909,0.0581974235660417,0.0169323860882431,0.324764398922884,0.228568307833184,0.816542450265572,0.881853883447747,1.10459692400742e-14,8.6648731872612e-308,0.390744994408209,0.20356406473661,0.71164953104748
"K02317","dnaT; DNA replication protein DnaT","","","map03440","Homologous recombination","","","turquoise",-0.0487499957595764,-0.0533514847929074,0.012587961920139,0.0029116886523768,0.328365101796923,0.973479627022593,0.0263418224952953,0.0540588951818811,0.0186184049125265,0.286970390479137,0.243843511418024,0.783475988332642,0.949321335732675,1.66489496506503e-13,1.0251889359891e-307,0.56521525290184,0.237638833011763,0.684408850238173
"K09908","K09908; uncharacterized protein","","","","","","","turquoise",-0.0154285613924801,-0.0767910033142147,-0.0289179171897926,-0.0110243315632701,0.327628360878503,0.973467175344592,0.040779912401243,0.0446504206435226,0.00932377549498079,0.736261373882323,0.0932024179970249,0.527793417728162,0.80982159630314,1.89854844285085e-13,1.14492321134461e-307,0.373170338825772,0.329483211140808,0.838719192695093
"K13053","sulA; cell division inhibitor SulA","","","","","","","turquoise",-0.0339735567717176,-0.06358423072462,-0.0037416322827827,0.0100381692952853,0.321781761636932,0.97342679817865,0.0374333163395554,0.0470305151033855,0.0234785881262861,0.458196971847744,0.164717494331883,0.934904403309503,0.826550671732358,5.31601414458485e-13,1.63749583875148e-307,0.413691813858219,0.304329960378352,0.608243686900649
"K07237","tusB, dsrH; tRNA 2-thiouridine synthesizing protein B","","","map04122","Sulfur relay system","","","turquoise",-0.0353230941398349,-0.0375660573811032,0.00992788444308187,-0.0068888218110482,0.324292567522427,0.973419356880823,0.0203333915658461,0.0393652986078946,0.0133579808555582,0.440526455795462,0.412036693516414,0.8284265617715,0.880467115156678,3.42558824829109e-13,1.7490176285537e-307,0.657114030198528,0.389990908988417,0.770590294728907
"K13574","ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]","R03339","(R)-3-(4-Hydroxyphenyl)lactate + NADP+ <=> 3-(4-Hydroxyphenyl)pyruvate + NADPH + H+","","","","","turquoise",-0.0297055143648361,-0.0503628489038851,-0.00191777256341659,-0.00926785051191544,0.331211902941613,0.973409296913746,0.0118513975698412,0.0380549483609554,0.00922862254218019,0.51660896344286,0.271304639141215,0.96660801023383,0.839673446958561,9.98957807721859e-14,1.91189842780289e-307,0.795857543092833,0.405974665192458,0.840342938510096
"K10002","gltK, aatM; glutamate/aspartate transport system permease protein","","","map02020","Two-component system","","","turquoise",-0.0161641049717899,-0.0584424725675069,-0.0203602010513043,0.00512753117420274,0.350619862091783,0.973350777662944,0.0181037486860783,0.0256930518190231,0.0141440594541721,0.72418780745466,0.201663823779533,0.656690825896482,0.910879679331018,2.65788248106394e-15,3.20715421510475e-307,0.692682705570442,0.574836186307657,0.757500670146197
"K19688","bssR; biofilm regulator BssR","","","","","","","turquoise",-0.0339232035295599,-0.0509341297512969,0.00344460595989557,-0.00334050494266081,0.31145172473371,0.973348928860929,0.0267183708183332,0.0408680716699192,0.0139172004449741,0.458863865738474,0.265898497965245,0.940061842983309,0.941870013433732,3.10652498864856e-12,3.25993717414372e-307,0.559666852160532,0.372137113577009,0.761271355537741
"K07262","pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]","","","","","","","turquoise",-0.0325627561594407,-0.0612660899368427,-0.00578405570565984,0.00651126353499456,0.311498487912811,0.973332804714533,0.0385557856994415,0.046846445533906,0.0176895140880211,0.477085936472679,0.180691729601643,0.899525683929315,0.886973265420515,3.08226977826548e-12,3.75852549803965e-307,0.399819894974693,0.3062286406709,0.699368841896055
"K07806","arnB, pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]","R07659","UDP-L-Ara4O + L-Glutamate <=> UDP-L-Ara4N + 2-Oxoglutarate","map02020","Two-component system","M00761","Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N","turquoise",-0.0429609868189645,-0.0558008562569113,0.000623267715111624,0.00698858925306142,0.324729180272256,0.973303886210602,0.0161471650111863,0.0454107647515804,0.0172906199589687,0.348129462047527,0.222836417915164,0.989144922986724,0.878749229359667,3.17224045753552e-13,4.85037370899617e-307,0.724465113422322,0.321305783871427,0.705829414207192
"K03071","secB; preprotein translocase subunit SecB","","","map03070","Bacterial secretion system","","","turquoise",-0.065649012595525,-0.0893780874169143,0.00864564468984833,0.0117486496668908,0.317912482831841,0.973253626429359,0.0694985263499769,0.0968814347437889,0.0383381282258497,0.151403188358018,0.050590373862514,0.850305754747533,0.797588879879177,1.03809120119533e-12,7.55058822874325e-307,0.128784541886629,0.0340227067705048,0.402487777477009
"K09802","K09802; uncharacterized protein","","","","","","","turquoise",-0.0155575267791711,-0.0629100990872397,-0.0149007125968025,-0.000261555486971862,0.327711392014146,0.973142418100019,0.0310374647552929,0.0385694318084655,0.0218071591189015,0.734139676872458,0.169249512418856,0.744966126926233,0.995444530779572,1.87068877929431e-13,2.00433423113459e-306,0.497976792466049,0.399652985085024,0.634015527094888
"K00216","entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]","R01505","(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate + NAD+ <=> 2,3-Dihydroxybenzoate + NADH + H+","map01130","Biosynthesis of antibiotics","","","turquoise",-0.0365207152324524,-0.0563100474706132,-0.00146130107051616,-0.0257589191543475,0.345143154766582,0.973142235348999,0.0166014448753059,0.0445942516458964,0.0103700062705871,0.42517661688802,0.218636508517296,0.974552921924742,0.573855895193213,7.5890547151923e-15,2.00754564520961e-306,0.717041166422574,0.330092588369533,0.820912281267572
"K08163","mdtL; MFS transporter, DHA1 family, multidrug resistance protein","","","","","","","turquoise",-0.0469188744047426,-0.0500532624662973,0.00960678208584431,-0.00397789643078032,0.329623385256613,0.973044156447784,0.0172467763295549,0.0479936318235278,0.0113230624019605,0.305480603938721,0.27426546347085,0.833893871803434,0.930803945578701,1.32928858247978e-13,4.73282947440292e-306,0.706540815894567,0.294522674714116,0.804770654495199
"K02063","thiP; thiamine transport system permease protein","","","map02010","ABC transporters","","","turquoise",-0.0248876322872049,-0.0431714209868362,0.00254290573911015,-0.0130229915698822,0.331718578533916,0.973042990152051,0.0304577406768824,0.0368620130939634,0.0199919218617219,0.586886466516707,0.345771116081978,0.955733048359704,0.776188567126073,9.11635043162487e-14,4.7812516587528e-306,0.50604227712797,0.420859917870703,0.662513892471315
"K10804","tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]","R01274","Palmitoyl-CoA + H2O <=> CoA + Hexadecanoic acid","map01040","Biosynthesis of unsaturated fatty acids","","","turquoise",-0.0359161208549465,-0.068970292577328,-0.00714852785491732,0.0214533829839314,0.318563443289384,0.973038272435356,0.039368310499544,0.0523109809862257,0.0313035422212097,0.432886413039238,0.131723523052017,0.875996452569626,0.639529057254943,9.28174790427972e-13,4.98220661807963e-306,0.389954614673564,0.253174419827332,0.494297917470842
"K15034","yaeJ; ribosome-associated protein","","","","","","","turquoise",-0.028306815116155,-0.0523574687508905,0.000236785993613688,-0.00831907979751434,0.332821785954934,0.972977214156869,0.024521736952074,0.0372479012645678,0.0283728679957102,0.536555502092473,0.252752313331449,0.995875932971985,0.855897130102452,7.46566926445887e-14,8.48294461904992e-306,0.592399071849995,0.416010270910476,0.535604920124368
"K07709","zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]","","","map02020","Two-component system","","","turquoise",-0.0692284912041639,-0.038533774508641,0.0426107234099804,-0.00571025011161191,0.349968619586832,0.97288326305655,0.014676445049178,0.0591702807089731,0.0129208982158602,0.130280550842674,0.400089208879965,0.352077424959984,0.900801106088163,3.01429577676746e-15,1.91932731916677e-305,0.748674446911448,0.196096089539959,0.777897052336463
"K00247","frdD; fumarate reductase subunit D","R02164","Quinone + Succinate <=> Hydroquinone + Fumarate","map02020","Two-component system","M00173","Reductive citrate cycle (Arnon-Buchanan cycle)","turquoise",-0.0309553589571533,-0.0565535774497628,-0.00107713906757648,-0.0121973262723241,0.335967303272461,0.972855758047163,0.0253730216110287,0.0445752965828032,0.0109216770107714,0.499114939708062,0.216647988176827,0.981241266120362,0.79003593514376,4.20525902361912e-14,2.43627493801964e-305,0.579610337557785,0.330298395818975,0.811559115693728
"K16066","ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]","R10852","L-Allothreonine + NADP+ <=> Aminoacetone + CO2 + NADPH + H+","map01100","Metabolic pathways","","","turquoise",-0.0362780442763168,-0.0617868528376962,-0.00349432357750335,-0.0188510751886548,0.327558948888442,0.972744987918631,0.030064019142527,0.0536166145502792,0.0126432984905802,0.428261511798821,0.17700690540669,0.939198386728468,0.680680618464574,1.9221499286675e-13,6.35017019927927e-305,0.511558792120076,0.241504906159554,0.782547948537112
"K06048","gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]","R00894","ATP + L-Glutamate + L-Cysteine <=> ADP + Orthophosphate + gamma-L-Glutamyl-L-cysteine","map01100","Metabolic pathways","","","turquoise",-0.0489710553713049,-0.0568601130572509,0.00667176592515059,-0.0134755930955506,0.331788991280192,0.972712883495255,0.0229540559276833,0.051792335428183,0.0250164442937247,0.284787944418949,0.214163489028433,0.884206506140625,0.768627588790617,9.00107628432714e-14,8.37627606827085e-305,0.616281393697873,0.257916898212208,0.584951428933485
"K19229","sapD; cationic peptide transport system ATP-binding protein","","","map02010","ABC transporters","","","turquoise",-0.0137212627451094,-0.0609222555629103,-0.0205762678938312,-0.0188203772484737,0.321799147123976,0.972701038542035,0.0265875905703882,0.0386487433539216,0.00987208693639551,0.764532648015678,0.183155573346495,0.653284094034037,0.681172069364802,5.29993715990965e-13,9.27655762329614e-305,0.561590897978834,0.398683727711766,0.829376021828789
"K09894","K09894; uncharacterized protein","","","","","","","turquoise",-0.0299661394000042,-0.0650996644838724,-0.0109837683891158,-0.0109781560550441,0.318345565758189,0.972634385618133,0.0274753293528822,0.0422865178446147,0.0157186438164627,0.512935046555383,0.154863028232301,0.810508052874037,0.810603042684894,9.63632272206272e-13,1.64629137928504e-304,0.548593486928022,0.355756756816955,0.731491873363262
"K09897","K09897; uncharacterized protein","","","","","","","turquoise",-0.0281013394885648,-0.056884873277762,0.00123002777598248,0.00292957419151482,0.3045743076664,0.972595811837728,0.0286355938915908,0.0504061172226171,0.0169937277388162,0.539517947590991,0.213963702987443,0.9785792567259,0.949010454985108,9.69208294811415e-12,2.29296746759067e-304,0.531832363801005,0.270892574460218,0.710651731458054
